xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdpxyzsi_mpm_educ,xyzdpxyzsi_mpm_edue,xyzdpxyzsi_mpm_elec,xyzdpxyzsi_mpm_imps,xyzdpxyzsi_mpm_impw,xyzdpxyzsi_mpm_poor,xyzdpxyzsi_mpm_mdhc,survname,comparable_spell,xyzdcxyzpppyear,xyzdcxyzcoverage
PAK,2011,FALSE,CONS,.21743123,.30864069,.08933322,.34345883,.09416834,.07233249,.19720854,HIES,2001-2018,2011,N
PAK,2013,FALSE,CONS,.22766547,.31648121,.08126174,.35110464,.07899234,.05720508,.19590722,HIES,2001-2018,2011,N
PAK,2013,FALSE,CONS,.22766547,.31648121,.08126174,.35110464,.07899234,.07362643,.20511932,HIES,2001-2018,2017,N
PAK,2015,FALSE,CONS,.22294151,.30736661,.10096242,.37357023,.11955922,.0376229,.19042983,HIES,2001-2018,2011,N
PAK,2015,FALSE,CONS,.22294151,.30736661,.10096242,.37357023,.11955922,.05110188,.19816874,HIES,2001-2018,2017,N
PAK,2018,FALSE,CONS,.21092635,.28823764,.09321731,.24799852,.06517883,.04932448,.16667987,HIES,2001-2018,2017,N
PAK,2018,FALSE,CONS,.21092635,.28823764,.09321731,.24799852,.06517883,.03588302,.15959934,HIES,2001-2018,2011,N
PAN,2021,FALSE,INC,.02424547,.0161971,.04764825,.06176661,.04484637,.01515818,.02724088,EH,2021,2011,N
PAN,2021,FALSE,INC,.02424547,.0161971,.04764825,.06176661,.04484637,.01108257,.02445591,EH,2021,2017,N
PER,2010,FALSE,INC,.05930112,.01634631,.12163049,.11878248,.17706475,.05504723,.09352595,ENAHO,2004-2021,2011,N
PER,2010,FALSE,INC,.05930112,.01634631,.12163049,.11878248,.17706475,.06823768,.10432248,ENAHO,2004-2021,2017,N
PER,2011,FALSE,INC,.05878223,.01475382,.10435639,.10734511,.17761524,.06504025,.09871236,ENAHO,2004-2021,2017,N
PER,2011,FALSE,INC,.05878223,.01475382,.10435639,.10734511,.17761524,.0521489,.08758035,ENAHO,2004-2021,2011,N
PER,2012,FALSE,INC,.05819858,.01243762,.08817057,.14987709,.13465506,.06078547,.09224502,ENAHO,2004-2021,2017,N
PER,2012,FALSE,INC,.05819858,.01243762,.08817057,.14987709,.13465506,.0479985,.08221971,ENAHO,2004-2021,2011,N
PER,2013,FALSE,INC,.05636572,.01265959,.07709904,.14514275,.12272283,.04346445,.07233058,ENAHO,2004-2021,2011,N
PER,2013,FALSE,INC,.05636572,.01265959,.07709904,.14514275,.12272283,.05396334,.08082211,ENAHO,2004-2021,2017,N
PER,2014,FALSE,INC,.05787872,.01118892,.06759079,.15092248,.09986017,.04824813,.07195794,ENAHO,2004-2021,2017,N
PER,2014,FALSE,INC,.05787872,.01118892,.06759079,.15092248,.09986017,.03720301,.06263037,ENAHO,2004-2021,2011,N
PER,2015,FALSE,INC,.05885944,.01096719,.05837145,.14316303,.09755513,.04718548,.0680991,ENAHO,2004-2021,2017,N
PER,2015,FALSE,INC,.05885944,.01096719,.05837145,.14316303,.09755513,.03619649,.05847406,ENAHO,2004-2021,2011,N
PER,2016,FALSE,INC,.05718231,.0096976,.05549832,.1434911,.08233354,.04596183,.06560245,ENAHO,2004-2021,2017,N
PER,2016,FALSE,INC,.05718231,.0096976,.05549832,.1434911,.08233354,.0351487,.05610931,ENAHO,2004-2021,2011,N
PER,2017,FALSE,INC,.05690622,.00666685,.04892477,.13980122,.07981523,.04497059,.06345179,ENAHO,2004-2021,2017,N
PER,2017,FALSE,INC,.05690622,.00666685,.04892477,.13980122,.07981523,.03418552,.0537602,ENAHO,2004-2021,2011,N
PER,2018,FALSE,INC,.05665804,.00573379,.04483992,.12119502,.06797411,.03575004,.05129,ENAHO,2004-2021,2017,N
PER,2018,FALSE,INC,.05665804,.00573379,.04483992,.12119502,.06797411,.02699178,.04375911,ENAHO,2004-2021,2011,N
PER,2019,FALSE,INC,.05402898,.00793544,.04127008,.120668,.06249985,.02252666,.03921803,ENAHO,2004-2021,2011,N
PER,2019,FALSE,INC,.05402898,.00793544,.04127008,.120668,.06249985,.02995269,.04567867,ENAHO,2004-2021,2017,N
PER,2020,FALSE,INC,.04774871,.01191618,.03658944,.1147658,.0549806,.05881649,.07045076,ENAHO,2004-2021,2017,N
PER,2020,FALSE,INC,.04774871,.01191618,.03658944,.1147658,.0549806,.04471145,.05685322,ENAHO,2004-2021,2011,N
PER,2021,FALSE,INC,.05365242,.01210119,.04144807,.12159352,.05256491,.02083472,.03472558,ENAHO,2004-2021,2011,N
PER,2021,FALSE,INC,.05365242,.01210119,.04144807,.12159352,.05256491,.02871749,.04217933,ENAHO,2004-2021,2017,N
PHL,2012,FALSE,INC,.05002398,.06019805,.1142825,.18725469,.11303795,.10375567,.1307917,FIES,2003-2021,2011,N
PHL,2012,FALSE,INC,.05002398,.06019805,.1142825,.18725469,.11303795,.10938922,.13568561,FIES,2003-2021,2017,N
PHL,2015,FALSE,INC,.04486572,.04400494,.09088695,.16352868,.09667775,.06490449,.08620191,FIES,2003-2021,2017,N
PHL,2015,FALSE,INC,.04486572,.04400494,.09088695,.16352868,.09667775,.06137825,.0828971,FIES,2003-2021,2011,N
PHL,2018,FALSE,INC,.03751123,.04353866,.06676349,.079736,.06230452,.02745371,.04201946,FIES,2003-2021,2011,N
PHL,2018,FALSE,INC,.03751123,.04353866,.06676349,.079736,.06230452,.02995695,.04429373,FIES,2003-2021,2017,N
PNG,2009,FALSE,CONS,.22216056,.09003618,.82574453,.7977866,.69206844,.39683312,.74658078,HIES,2009,2017,N
PNG,2009,FALSE,CONS,.22216056,.09003618,.82574453,.7977866,.69206844,.38032366,.74176994,HIES,2009,2011,N
PRT,2009,FALSE,INC,.038186,,0,,0,.00165897,.03984497,EU-SILC,2003-2020,2017,N
PRT,2009,FALSE,INC,.038186,,0,,0,.00165897,.03984497,EU-SILC,2003-2020,2011,N
PRT,2010,FALSE,INC,.03934957,,0,.01218631,.01333019,.0013646,.0406711,EU-SILC,2003-2020,2011,N
PRT,2010,FALSE,INC,.03934957,,0,.01218631,.01333019,.0013646,.0406711,EU-SILC,2003-2020,2017,N
PRT,2011,FALSE,INC,.04213024,,0,.00944035,.01147346,.00508036,.0472106,EU-SILC,2003-2020,2017,N
PRT,2011,FALSE,INC,.04213024,,0,.00944035,.01147346,.00501351,.04714376,EU-SILC,2003-2020,2011,N
PRT,2012,FALSE,INC,.03625749,,0,.00889568,.01130194,.0065543,.04268064,EU-SILC,2003-2020,2011,N
PRT,2012,FALSE,INC,.03625749,,0,.00889568,.01130194,.00703211,.04315845,EU-SILC,2003-2020,2017,N
PRT,2013,FALSE,INC,.03574228,,0,.00954606,.01337962,.00820292,.04390158,EU-SILC,2003-2020,2011,N
PRT,2013,FALSE,INC,.03574228,,0,.00954606,.01337962,.00855186,.04425052,EU-SILC,2003-2020,2017,N
PRT,2014,FALSE,INC,.03281637,,0,.01014151,.01492893,.00545674,.03827311,EU-SILC,2003-2020,2017,N
PRT,2014,FALSE,INC,.03281637,,0,.01014151,.01492893,.00527439,.03809076,EU-SILC,2003-2020,2011,N
PRT,2015,FALSE,INC,.02727553,,0,.01101137,.01322148,.00482394,.03206949,EU-SILC,2003-2020,2011,N
PRT,2015,FALSE,INC,.02727553,,0,.01101137,.01322148,.00482394,.03206949,EU-SILC,2003-2020,2017,N
PRT,2016,FALSE,INC,.02592247,,0,.01043374,.01189589,.00374637,.02965622,EU-SILC,2003-2020,2017,N
PRT,2016,FALSE,INC,.02592247,,0,.01043374,.01189589,.00374637,.02965622,EU-SILC,2003-2020,2011,N
PRT,2017,FALSE,INC,.0244185,,0,.00769983,.00905059,.00410496,.0285156,EU-SILC,2003-2020,2011,N
PRT,2017,FALSE,INC,.0244185,,0,.00769983,.00905059,.00410496,.0285156,EU-SILC,2003-2020,2017,N
PRT,2018,FALSE,INC,.02265134,,0,.0065558,.0075508,.00290254,.02555388,EU-SILC,2003-2020,2017,N
PRT,2018,FALSE,INC,.02265134,,0,.0065558,.0075508,.00289629,.02554762,EU-SILC,2003-2020,2011,N
PRT,2019,FALSE,INC,.01525261,,0,.00564538,.0059012,.00148721,.0167351,EU-SILC,2003-2020,2017,N
PRT,2019,FALSE,INC,.01525261,,0,.00564538,.0059012,.00148721,.0167351,EU-SILC,2003-2020,2011,N
PRT,2020,FALSE,INC,.01464549,,0,,0,.00332953,.01797502,EU-SILC,2003-2020,2011,N
PRT,2020,FALSE,INC,.01464549,,0,,0,.0047229,.01813648,EU-SILC,2003-2020,2017,N
PRY,2010,FALSE,INC,.09133859,.04602712,.02547162,.17677673,.17349006,.05459741,.08647221,EPH,2003-2021,2017,N
PRY,2010,FALSE,INC,.09133859,.04602712,.02547162,.17677673,.17349006,.05193765,.08412159,EPH,2003-2021,2011,N
PRY,2011,FALSE,INC,.079411,.04389816,.01701228,.10664043,.04476751,.0462758,.05660481,EPH,2003-2021,2011,N
PRY,2011,FALSE,INC,.079411,.04389816,.01701228,.10664043,.04476751,.05048014,.05976587,EPH,2003-2021,2017,N
PRY,2012,FALSE,INC,.08115088,.03428968,.01597043,.15137944,.05593435,.0333131,.05046071,EPH,2003-2021,2017,N
PRY,2012,FALSE,INC,.08115088,.03428968,.01597043,.15137944,.05593435,.03174785,.04904341,EPH,2003-2021,2011,N
PRY,2013,FALSE,INC,.06784762,.02755757,.00637356,.12008324,.03757854,.01676436,.02962464,EPH,2003-2021,2011,N
PRY,2013,FALSE,INC,.06784762,.02755757,.00637356,.12008324,.03757854,.01787933,.0307396,EPH,2003-2021,2017,N
PRY,2014,FALSE,INC,.07771531,.03128139,.00922427,.10951331,.04023706,.02219049,.03708042,EPH,2003-2021,2011,N
PRY,2014,FALSE,INC,.07771531,.03128139,.00922427,.10951331,.04023706,.02413888,.0390052,EPH,2003-2021,2017,N
PRY,2015,FALSE,INC,.06045554,.02666609,.00488553,.11849104,.03171636,.01891345,.02903778,EPH,2003-2021,2017,N
PRY,2015,FALSE,INC,.06045554,.02666609,.00488553,.11849104,.03171636,.01709741,.02722174,EPH,2003-2021,2011,N
PRY,2016,FALSE,INC,.06787244,.02996429,.00708666,.12387204,.02901461,.01694292,.02775478,EPH,2003-2021,2017,N
PRY,2016,FALSE,INC,.06787244,.02996429,.00708666,.12387204,.02901461,.01518428,.02605936,EPH,2003-2021,2011,N
PRY,2017,FALSE,INC,.05958289,.02296941,.00463675,.1125262,.02401716,.00981439,.01795093,EPH,2003-2021,2017,N
PRY,2017,FALSE,INC,.05958289,.02296941,.00463675,.1125262,.02401716,.00887627,.01701281,EPH,2003-2021,2011,N
PRY,2018,FALSE,INC,.06318419,.02745686,.00280325,.10811739,.02826096,.01406687,.0251197,EPH,2003-2021,2017,N
PRY,2018,FALSE,INC,.06318419,.02745686,.00280325,.10811739,.02826096,.01313047,.02418331,EPH,2003-2021,2011,N
PRY,2019,FALSE,INC,.06285749,.01931572,.00287857,.09023971,.02113728,.0094935,.01658995,EPH,2003-2021,2011,N
PRY,2019,FALSE,INC,.06285749,.01931572,.00287857,.09023971,.02113728,.01011511,.01721156,EPH,2003-2021,2017,N
PRY,2020,FALSE,INC,.04914395,.01995265,.00288921,.06793463,.01648133,.00813284,.01345747,EPH,2003-2021,2017,N
PRY,2020,FALSE,INC,.04914395,.01995265,.00288921,.06793463,.01648133,.00763595,.01296059,EPH,2003-2021,2011,N
PRY,2021,FALSE,INC,.04447169,.0199593,.00134809,.10389887,.01107492,.00680634,.01312771,EPH,2003-2021,2011,N
PRY,2021,FALSE,INC,.04447169,.0199593,.00134809,.10389887,.01107492,.00689179,.01321316,EPH,2003-2021,2017,N
PSE,2010,FALSE,CONS,.03763787,.05124068,.00446472,,,.00043603,.00708145,PECS,2010-2016,2017,N
PSE,2010,FALSE,CONS,.03763787,.05124068,.00446472,,,.00174921,.00839463,PECS,2010-2016,2011,N
PSE,2011,FALSE,CONS,.03225585,.05491646,.00321771,.01376379,.01954547,.0018904,.00478381,PECS,2010-2016,2011,N
PSE,2011,FALSE,CONS,.03225585,.05491646,.00321771,.01376379,.01954547,.0018904,.00478381,PECS,2010-2016,2017,N
PSE,2016,FALSE,CONS,.01177047,.05789717,0,.0011705,.03224331,.00502717,.00623325,PECS,2010-2016,2017,N
PSE,2016,FALSE,CONS,.01177047,.05789717,0,.0011705,.03224331,.00828049,.00948656,PECS,2010-2016,2011,N
RUS,2015,FALSE,CONS,.00202675,.00348938,.04485015,.13725287,.08340956,.00037682,.03458709,HBS,1997-2020,2011,N
RUS,2015,FALSE,CONS,.00202675,.00348938,.04485015,.13725287,.08340956,.0003634,.03457388,HBS,1997-2020,2017,N
RUS,2019,FALSE,CONS,.00327458,.00344806,.04966367,.07892816,.08398999,.0003118,.0465728,HBS,1997-2020,2011,N
RUS,2019,FALSE,CONS,.00327458,.00344806,.04966367,.07892816,.08398999,.00030002,.04656101,HBS,1997-2020,2017,N
RUS,2020,FALSE,CONS,.00900266,.0074955,.05133173,.07731187,.08615743,.00010164,.05014866,HBS,1997-2020,2017,N
RUS,2020,FALSE,CONS,.00900266,.0074955,.05133173,.07731187,.08615743,.00010164,.05014866,HBS,1997-2020,2011,N
RWA,2013,FALSE,CONS,.3754569,.04335119,.80546335,.15025555,.25577746,.53747188,.5877445,EICV-IV,2000-2016,2017,N
RWA,2013,FALSE,CONS,.3754569,.04335119,.80546335,.15025555,.25577746,.57897347,.62151036,EICV-IV,2000-2016,2011,N
RWA,2016,FALSE,CONS,.36949762,.04258974,.6395106,.28127027,.2452093,.52006807,.57370913,EICV-V,2000-2016,2017,N
RWA,2016,FALSE,CONS,.36949762,.04258974,.6395106,.28127027,.2452093,.56517564,.61060295,EICV-V,2000-2016,2011,N
SDN,2014,FALSE,CONS,.40162881,.22715497,.48531111,.92876059,.44901982,.12162976,.51514598,NBHS,2014,2011,N
SDN,2014,FALSE,CONS,.40162881,.22715497,.48531111,.92876059,.44901982,.1526228,.5254224,NBHS,2014,2017,N
SEN,2011,FALSE,CONS,.41155104,.54176822,.47047359,.28700046,.18207918,.38527793,.55193672,ESPS-II,2005-2011,2011,N
SEN,2011,FALSE,CONS,.41155104,.54176822,.47047359,.28700046,.18207918,.40984365,.56583343,ESPS-II,2005-2011,2017,N
SEN,2018,FALSE,CONS,.41961522,.31942755,.26563815,.37351235,.15215188,.07602273,.31502129,EHCVM,2018,2011,N
SEN,2018,FALSE,CONS,.41961522,.31942755,.26563815,.37351235,.15215188,.09335485,.32294857,EHCVM,2018,2017,N
SLB,2012,FALSE,CONS,.0752736,.1353753,.53833719,.65969326,.34890075,.26564886,.41890403,HIES,2012,2017,N
SLB,2012,FALSE,CONS,.0752736,.1353753,.53833719,.65969326,.34890075,.24657949,.40528026,HIES,2012,2011,N
SLE,2011,FALSE,CONS,.4249294,.00993719,.8769052,.51033619,.30345085,.54670692,.66771998,SLIHS,2003-2018,2011,N
SLE,2011,FALSE,CONS,.4249294,.00993719,.8769052,.51033619,.30345085,.38698129,.57635212,SLIHS,2003-2018,2017,N
SLE,2018,FALSE,CONS,.28700645,.18650881,.68726652,.87167247,.33796116,.42970889,.61722734,SLIHS,2003-2018,2011,N
SLE,2018,FALSE,CONS,.28700645,.18650881,.68726652,.87167247,.33796116,.26035238,.54045804,SLIHS,2003-2018,2017,N
SLV,2010,FALSE,INC,.35242637,.07480512,.0848849,.1258777,.07774102,.06345635,.12962608,EHPM,1991-2021,2017,N
SLV,2010,FALSE,INC,.35242637,.07480512,.0848849,.1258777,.07774102,.05715199,.12484806,EHPM,1991-2021,2011,N
SLV,2011,FALSE,INC,.33479451,.06556231,.0776749,.12227428,.06973457,.05340929,.11232262,EHPM,1991-2021,2017,N
SLV,2011,FALSE,INC,.33479451,.06556231,.0776749,.12227428,.06973457,.04738094,.10743407,EHPM,1991-2021,2011,N
SLV,2012,FALSE,INC,.31396182,.06308568,.0658104,.11423327,.06134975,.04219873,.09710849,EHPM,1991-2021,2011,N
SLV,2012,FALSE,INC,.31396182,.06308568,.0658104,.11423327,.06134975,.04637148,.1003469,EHPM,1991-2021,2017,N
SLV,2013,FALSE,INC,.3003751,.05974605,.04842594,.12088106,.04750438,.03361626,.08229078,EHPM,1991-2021,2011,N
SLV,2013,FALSE,INC,.3003751,.05974605,.04842594,.12088106,.04750438,.03624729,.08428685,EHPM,1991-2021,2017,N
SLV,2014,FALSE,INC,.28667128,.05520932,.04487674,.11280611,.04955128,.03099384,.0765484,EHPM,1991-2021,2011,N
SLV,2014,FALSE,INC,.28667128,.05520932,.04487674,.11280611,.04955128,.03441484,.07957006,EHPM,1991-2021,2017,N
SLV,2015,FALSE,INC,.28682205,.05484656,.04246652,.11361677,.04781338,.01989589,.06507125,EHPM,1991-2021,2011,N
SLV,2015,FALSE,INC,.28682205,.05484656,.04246652,.11361677,.04781338,.02308848,.06724861,EHPM,1991-2021,2017,N
SLV,2016,FALSE,INC,.27230311,.05069129,.03835801,.10407452,.04441807,.02323181,.06363843,EHPM,1991-2021,2011,N
SLV,2016,FALSE,INC,.27230311,.05069129,.03835801,.10407452,.04441807,.02632982,.06638255,EHPM,1991-2021,2017,N
SLV,2017,FALSE,INC,.27150422,.04851116,.0322137,.10364496,.03987238,.02155499,.06119071,EHPM,1991-2021,2017,N
SLV,2017,FALSE,INC,.27150422,.04851116,.0322137,.10364496,.03987238,.01904775,.05934299,EHPM,1991-2021,2011,N
SLV,2018,FALSE,INC,.24724173,.04021337,.02605811,.09287089,.03752841,.01515231,.04793976,EHPM,1991-2021,2011,N
SLV,2018,FALSE,INC,.24724173,.04021337,.02605811,.09287089,.03752841,.01842766,.05062155,EHPM,1991-2021,2017,N
SLV,2019,FALSE,INC,.2483785,.03893637,.02074463,.09424587,.03111239,.01401915,.04393754,EHPM,1991-2021,2017,N
SLV,2019,FALSE,INC,.2483785,.03893637,.02074463,.09424587,.03111239,.01252255,.04262864,EHPM,1991-2021,2011,N
SLV,2021,FALSE,INC,.25155507,.04172392,.01674593,.09223166,.02952473,.03586186,.06253187,EHPM,1991-2021,2017,N
SLV,2021,FALSE,INC,.25155507,.04172392,.01674593,.09223166,.02952473,.03400489,.06087654,EHPM,1991-2021,2011,N
SSD,2016,FALSE,CONS,.39326872,.62199936,,.88119254,.13888889,.76503783,.87481918,HFS-W3,2016,2011,N
SSD,2016,FALSE,CONS,.39326872,.62199936,,.88119254,.13888889,.67327265,.848859,HFS-W3,2016,2017,N
STP,2017,FALSE,CONS,.19454119,.04280916,.31237329,.61988165,.08203295,.15551899,.24898403,IOF,2017,2017,N
STP,2017,FALSE,CONS,.19454119,.04280916,.31237329,.61988165,.08203295,.25556907,.33770606,IOF,2017,2011,N
SVK,2009,FALSE,INC,.00030389,,0,,0,.0049243,.00522819,EU-SILC,2004-2019,2017,N
SVK,2009,FALSE,INC,.00030389,,0,,0,.00421626,.00452014,EU-SILC,2004-2019,2011,N
SVK,2010,FALSE,INC,.00110577,,0,.01412082,.00340662,.00495108,.00605684,EU-SILC,2004-2019,2011,N
SVK,2010,FALSE,INC,.00110577,,0,.01412082,.00340662,.00495108,.00605684,EU-SILC,2004-2019,2017,N
SVK,2011,FALSE,INC,.00162388,,0,.01102816,.00327594,.00486707,.00649095,EU-SILC,2004-2019,2011,N
SVK,2011,FALSE,INC,.00162388,,0,.01102816,.00327594,.00486707,.00649095,EU-SILC,2004-2019,2017,N
SVK,2012,FALSE,INC,.00117343,,0,.00613951,.00269366,.00400929,.00518272,EU-SILC,2004-2019,2017,N
SVK,2012,FALSE,INC,.00117343,,0,.00613951,.00269366,.00313028,.00430371,EU-SILC,2004-2019,2011,N
SVK,2013,FALSE,INC,.00006287,,0,.01285807,.00652295,.00475516,.00481803,EU-SILC,2004-2019,2011,N
SVK,2013,FALSE,INC,.00006287,,0,.01285807,.00652295,.00475516,.00481803,EU-SILC,2004-2019,2017,N
SVK,2014,FALSE,INC,0,,0,.01423981,.00758058,.00629045,.00629045,EU-SILC,2004-2019,2011,N
SVK,2014,FALSE,INC,0,,0,.01423981,.00758058,.00675449,.00675449,EU-SILC,2004-2019,2017,N
SVK,2015,FALSE,INC,0,,0,.01420711,.00781159,.00910157,.00910157,EU-SILC,2004-2019,2011,N
SVK,2015,FALSE,INC,0,,0,.01420711,.00781159,.00910157,.00910157,EU-SILC,2004-2019,2017,N
SVK,2016,FALSE,INC,0,,0,.01518303,.00919203,.01548421,.01548421,EU-SILC,2004-2019,2017,N
SVK,2016,FALSE,INC,0,,0,.01518303,.00919203,.01498928,.01498928,EU-SILC,2004-2019,2011,N
SVK,2017,FALSE,INC,0,,0,.01626137,.01075997,.00248502,.00248502,EU-SILC,2004-2019,2011,N
SVK,2017,FALSE,INC,0,,0,.01626137,.01075997,.00284337,.00284337,EU-SILC,2004-2019,2017,N
SVK,2018,FALSE,INC,0,,0,.01767841,.01364652,.00208559,.00208559,EU-SILC,2004-2019,2011,N
SVK,2018,FALSE,INC,0,,0,.01767841,.01364652,.00208559,.00208559,EU-SILC,2004-2019,2017,N
SVK,2019,FALSE,INC,.00002943,,0,.00961802,.00740233,.00129027,.0013197,EU-SILC,2004-2019,2017,N
SVK,2019,FALSE,INC,.00002943,,0,.00961802,.00740233,.00110907,.0011385,EU-SILC,2004-2019,2011,N
SVN,2009,FALSE,INC,.00136833,,0,,0,.00013644,.00150476,EU-SILC,2004-2020,2017,N
SVN,2009,FALSE,INC,.00136833,,0,,0,.00013644,.00150476,EU-SILC,2004-2020,2011,N
SVN,2010,FALSE,INC,.00085867,,0,.00462168,.00612528,.00012676,.00098544,EU-SILC,2004-2020,2011,N
SVN,2010,FALSE,INC,.00085867,,0,.00462168,.00612528,.00012676,.00098544,EU-SILC,2004-2020,2017,N
SVN,2011,FALSE,INC,.00097148,,0,.00420516,.00546658,0,.00097148,EU-SILC,2004-2020,2017,N
SVN,2011,FALSE,INC,.00097148,,0,.00420516,.00546658,0,.00097148,EU-SILC,2004-2020,2011,N
SVN,2012,FALSE,INC,.00081745,,0,.00456017,.00612414,.00026254,.00108,EU-SILC,2004-2020,2017,N
SVN,2012,FALSE,INC,.00081745,,0,.00456017,.00612414,.00026254,.00108,EU-SILC,2004-2020,2011,N
SVN,2013,FALSE,INC,0,,0,.00556439,.00696136,.00021757,.00021757,EU-SILC,2004-2020,2011,N
SVN,2013,FALSE,INC,0,,0,.00556439,.00696136,.00021757,.00021757,EU-SILC,2004-2020,2017,N
SVN,2014,FALSE,INC,0,,0,.00326167,.00488435,0,0,EU-SILC,2004-2020,2017,N
SVN,2014,FALSE,INC,0,,0,.00326167,.00488435,0,0,EU-SILC,2004-2020,2011,N
SVN,2015,FALSE,INC,0,,0,.00348507,.00395391,.00004853,.00004853,EU-SILC,2004-2020,2011,N
SVN,2015,FALSE,INC,0,,0,.00348507,.00395391,.00004853,.00004853,EU-SILC,2004-2020,2017,N
SVN,2016,FALSE,INC,0,,0,.00210209,.00258542,0,0,EU-SILC,2004-2020,2017,N
SVN,2016,FALSE,INC,0,,0,.00210209,.00258542,0,0,EU-SILC,2004-2020,2011,N
SVN,2017,FALSE,INC,0,,0,.00157708,.00187239,0,0,EU-SILC,2004-2020,2017,N
SVN,2017,FALSE,INC,0,,0,.00157708,.00187239,0,0,EU-SILC,2004-2020,2011,N
SVN,2018,FALSE,INC,0,,0,.00085326,.00116889,0,0,EU-SILC,2004-2020,2017,N
SVN,2018,FALSE,INC,0,,0,.00085326,.00116889,0,0,EU-SILC,2004-2020,2011,N
SVN,2019,FALSE,INC,0,,0,.0014461,.00145855,0,0,EU-SILC,2004-2020,2017,N
SVN,2019,FALSE,INC,0,,0,.0014461,.00145855,0,0,EU-SILC,2004-2020,2011,N
SVN,2020,FALSE,INC,0,,0,,0,0,0,EU-SILC,2004-2020,2011,N
SVN,2020,FALSE,INC,0,,0,,0,0,0,EU-SILC,2004-2020,2017,N
SWE,2009,FALSE,INC,.0059427,,0,0,.00643342,.00765339,.01320149,EU-SILC,2003-2020,2011,N
SWE,2009,FALSE,INC,.0059427,,0,0,.00643342,.0079519,.0135,EU-SILC,2003-2020,2017,N
SWE,2010,FALSE,INC,.00444381,,0,0,.00573121,.0079118,.01235562,EU-SILC,2003-2020,2011,N
SWE,2010,FALSE,INC,.00444381,,0,0,.00573121,.00847576,.01291957,EU-SILC,2003-2020,2017,N
SWE,2011,FALSE,INC,.00460604,,0,0,.00510271,.00774272,.01168257,EU-SILC,2003-2020,2011,N
SWE,2011,FALSE,INC,.00460604,,0,0,.00510271,.00857261,.01251246,EU-SILC,2003-2020,2017,N
SWE,2012,FALSE,INC,.00820315,,0,0,.00599366,.00771928,.01452668,EU-SILC,2003-2020,2017,N
SWE,2012,FALSE,INC,.00820315,,0,0,.00599366,.00771928,.01452668,EU-SILC,2003-2020,2011,N
SWE,2013,FALSE,INC,.00890848,,0,0,.0053314,.00849624,.01644954,EU-SILC,2003-2020,2011,N
SWE,2013,FALSE,INC,.00890848,,0,0,.0053314,.00863382,.01658713,EU-SILC,2003-2020,2017,N
SWE,2014,FALSE,INC,.00649687,,0,0,.00695146,.00677376,.01297903,EU-SILC,2003-2020,2011,N
SWE,2014,FALSE,INC,.00649687,,0,0,.00695146,.00685616,.01306142,EU-SILC,2003-2020,2017,N
SWE,2015,FALSE,INC,.00715699,,0,0,.00117898,.00654032,.01275858,EU-SILC,2003-2020,2011,N
SWE,2015,FALSE,INC,.00715699,,0,0,.00117898,.00784652,.01406478,EU-SILC,2003-2020,2017,N
SWE,2016,FALSE,INC,.01068999,,0,.00012766,.00034748,.00494223,.01479343,EU-SILC,2003-2020,2011,N
SWE,2016,FALSE,INC,.01068999,,0,.00012766,.00034748,.00494223,.01479343,EU-SILC,2003-2020,2017,N
SWE,2017,FALSE,INC,.00944312,,0,0,.00071111,.00564087,.01330756,EU-SILC,2003-2020,2011,N
SWE,2017,FALSE,INC,.00944312,,0,0,.00071111,.00564087,.01330756,EU-SILC,2003-2020,2017,N
SWE,2018,FALSE,INC,.0107564,,0,0,.00083784,.00977146,.01923154,EU-SILC,2003-2020,2017,N
SWE,2018,FALSE,INC,.0107564,,0,0,.00083784,.00945099,.01891107,EU-SILC,2003-2020,2011,N
SWE,2019,FALSE,INC,.01953619,,0,0,.00072141,.00531178,.02433562,EU-SILC,2003-2020,2011,N
SWE,2019,FALSE,INC,.01953619,,0,0,.00072141,.00579052,.02481436,EU-SILC,2003-2020,2017,N
SWE,2020,FALSE,INC,.01869753,,0,,0,.0058892,.02366461,EU-SILC,2003-2020,2011,N
SWE,2020,FALSE,INC,.01869753,,0,,0,.00603116,.02380657,EU-SILC,2003-2020,2017,N
SWZ,2016,FALSE,CONS,.10669049,.00331452,.35717363,.46451984,.27939616,.36059178,.4084812,HIES,2000-2016,2017,N
SWZ,2016,FALSE,CONS,.10669049,.00331452,.35717363,.46451984,.27939616,.29144793,.3507885,HIES,2000-2016,2011,N
SYC,2013,FALSE,INC,.00563882,,.01354115,,.25055136,.0115261,.01973324,HBS,2013-2018,2011,N
SYC,2013,FALSE,INC,.00563882,,.01354115,,.25055136,.01236059,.02056773,HBS,2013-2018,2017,N
SYC,2018,FALSE,INC,.00370253,,0,.00186939,.05472386,.00511004,.00881257,HBS,2013-2018,2017,N
SYC,2018,FALSE,INC,.00370253,,0,.00186939,.05472386,.00452685,.00822938,HBS,2013-2018,2011,N
TCD,2011,FALSE,CONS,.67857069,.05866095,.97250843,.92684369,.56048576,.36616727,.85678406,ECOSIT-III,2003-2011,2017,N
TCD,2011,FALSE,CONS,.67857069,.05866095,.97250843,.92684369,.56048576,.38077601,.85770721,ECOSIT-III,2003-2011,2011,N
TCD,2018,FALSE,CONS,.69031945,.34913464,.89976183,.86950774,.34816185,.30882943,.79258158,EHCVM,2018,2017,N
