xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
PHL,2016,104.87527,3410,7.1494568
PHL,2017,106.7385,3480,6.9309883
PHL,2018,108.56884,3640,6.3414856
PHL,2019,110.3808,3770,6.1185257
PHL,2020,112.19098,3350,-9.5182947
PHL,2021,113.88033,3550,5.703156
PLW,1960,.009446,,
PLW,1961,.009639,,
PLW,1962,.009851,,
PLW,1963,.010076,,
PLW,1964,.010318,,
PLW,1965,.010563,,
PLW,1966,.010813,,
PLW,1967,.010992,,
PLW,1968,.011079,,
PLW,1969,.011159,,
PLW,1970,.011366,,
PLW,1971,.01174,,
PLW,1972,.012172,,
PLW,1973,.012541,,
PLW,1974,.012662,,
PLW,1975,.012607,,
PLW,1976,.012539,,
PLW,1977,.012463,,
PLW,1978,.012387,,
PLW,1979,.0123,,
PLW,1980,.012252,,
PLW,1981,.012386,,
PLW,1982,.012666,,
PLW,1983,.012973,,
PLW,1984,.013299,,
PLW,1985,.013644,,
PLW,1986,.013985,,
PLW,1987,.014309,,
PLW,1988,.014632,,
PLW,1989,.014957,,
PLW,1990,.015293,,
PLW,1991,.01564,,
PLW,1992,.016004,,
PLW,1993,.01638,,
PLW,1994,.01677,,
PLW,1995,.017209,,
PLW,1996,.017732,,
PLW,1997,.018297,,
PLW,1998,.018852,,
PLW,1999,.01938,,
PLW,2000,.019726,,
PLW,2001,.019828,,6.4401069
PLW,2002,.019851,9100,3.5793918
PLW,2003,.01988,8770,-3.2633832
PLW,2004,.019907,9400,4.8560303
PLW,2005,.019831,10320,3.9598637
PLW,2006,.019619,10790,-.40564364
PLW,2007,.019366,11650,2.0211417
PLW,2008,.019102,11550,-5.7819114
PLW,2009,.018826,10780,-6.5904726
PLW,2010,.01854,11040,.21609349
PLW,2011,.01824,11940,6.6836675
PLW,2012,.017946,12540,1.6725973
PLW,2013,.017805,12720,-3.3873099
PLW,2014,.017796,14020,6.2938659
PLW,2015,.017794,15750,7.5390632
PLW,2016,.017816,16620,-.08337322
PLW,2017,.017837,16430,-4.0788109
PLW,2018,.017864,17410,.10810811
PLW,2019,.017916,17150,.39596832
PLW,2020,.017972,14640,-9.1072069
PLW,2021,.018024,12790,-13.333333
PNG,1960,1.985666,,
PNG,1961,2.035672,,6.1811117
PNG,1962,2.082562,130,6.3740993
PNG,1963,2.129222,130,4.0725218
PNG,1964,2.175409,140,8.5702815
PNG,1965,2.222178,150,10.26852
PNG,1966,2.27149,170,5.813758
PNG,1967,2.322647,180,4.0704615
PNG,1968,2.375356,200,4.3595903
PNG,1969,2.430922,220,8.2734579
PNG,1970,2.489059,250,10.842806
PNG,1971,2.549315,270,6.2951926
PNG,1972,2.6107,300,5.6435534
PNG,1973,2.672144,390,6.5292648
PNG,1974,2.733313,490,2.6105326
PNG,1975,2.794462,550,-.87988416
PNG,1976,2.855837,530,-3.3884486
PNG,1977,2.917572,540,.8348156
PNG,1978,2.979606,640,8.5498593
PNG,1979,3.041902,740,1.8323955
PNG,1980,3.104788,820,-2.3034512
PNG,1981,3.169073,830,-.27482957
PNG,1982,3.235264,760,.35294429
PNG,1983,3.303677,710,3.2231631
PNG,1984,3.374465,710,-.35472645
PNG,1985,3.447579,720,4.0001903
PNG,1986,3.522916,760,4.6930571
PNG,1987,3.600343,820,2.7704948
PNG,1988,3.679651,950,2.9092405
PNG,1989,3.764112,960,-1.4195799
PNG,1990,3.864972,890,-3.0121692
PNG,1991,3.990995,930,9.5468977
PNG,1992,4.136644,980,13.849085
PNG,1993,4.291588,1130,18.202286
PNG,1994,4.451694,1170,5.9421091
PNG,1995,4.616439,1060,-3.3124488
PNG,1996,4.785895,1040,7.7336958
PNG,1997,4.960439,930,-3.9043897
PNG,1998,5.138829,780,-3.7691132
PNG,1999,5.321388,680,1.855554
PNG,2000,5.508297,600,-2.494842
PNG,2001,5.698489,530,-.12128861
PNG,2002,5.892596,490,-.15890053
PNG,2003,6.09098,480,2.1641025
PNG,2004,6.293166,540,2.7211757
PNG,2005,6.498818,650,6.3447959
PNG,2006,6.708217,790,5.4099441
PNG,2007,6.921066,1050,7.8151892
PNG,2008,7.137988,1370,-.29645785
PNG,2009,7.35889,1470,6.8004215
PNG,2010,7.583269,1670,10.128454
PNG,2011,7.806637,1740,1.1075436
PNG,2012,8.026545,2160,4.6571196
PNG,2013,8.245627,2360,3.8249463
PNG,2014,8.464153,2810,13.543771
PNG,2015,8.682174,2670,6.5783563
PNG,2016,8.899169,2520,5.4895732
PNG,2017,9.114796,2390,3.5346108
PNG,2018,9.329227,2400,-.27925228
PNG,2019,9.542486,2510,4.4804306
PNG,2020,9.74964,2470,-3.1673812
PNG,2021,9.949437,2460,.3
POL,1960,29.63745,,
POL,1961,29.964,,
POL,1962,30.3085,,
POL,1963,30.712,,
POL,1964,31.13945,,
POL,1965,31.44495,,
POL,1966,31.681,,
POL,1967,31.987155,,
POL,1968,32.294655,,
POL,1969,32.5483,,
POL,1970,32.6643,,
POL,1971,32.7835,,
POL,1972,33.05565,,
POL,1973,33.3572,,
POL,1974,33.678899,,
POL,1975,34.015199,,
POL,1976,34.3563,,
POL,1977,34.68905,,
POL,1978,34.9656,,
POL,1979,35.247217,,
POL,1980,35.57415,,
POL,1981,35.898587,,
POL,1982,36.230481,,
POL,1983,36.571808,,
POL,1984,36.904134,,
POL,1985,37.201885,,
POL,1986,37.456119,,
POL,1987,37.668045,,
POL,1988,37.824487,,
POL,1989,37.961529,,
POL,1990,38.110782,,
POL,1991,38.246193,,-7.0155788
POL,1992,38.363667,2080,2.5149786
POL,1993,38.461408,2480,3.7383103
POL,1994,38.542652,2760,5.2928021
POL,1995,38.594998,3250,7.1028655
POL,1996,38.62437,3840,6.1155428
POL,1997,38.64966,4240,6.4490031
POL,1998,38.663481,4360,4.640515
POL,1999,38.660271,4440,4.6548919
POL,2000,38.258629,4670,4.5609854
POL,2001,38.248076,4710,1.2585695
POL,2002,38.230364,4900,2.035863
POL,2003,38.20457,5500,3.4983912
POL,2004,38.182222,6260,4.9828446
POL,2005,38.165445,7330,3.5068346
POL,2006,38.141267,8420,6.1311365
POL,2007,38.12056,9930,7.0615346
POL,2008,38.125759,11940,4.1999813
POL,2009,38.151603,12490,2.8321841
POL,2010,38.042794,12670,2.9346382
POL,2011,38.063255,12820,5.0421879
POL,2012,38.063164,13090,1.5452216
POL,2013,38.040196,13230,.85655708
POL,2014,38.011735,13470,3.8369585
POL,2015,37.986412,13250,4.3832986
POL,2016,37.970087,12660,2.9535088
POL,2017,37.974826,12690,5.1400176
POL,2018,37.97475,14180,5.9452085
POL,2019,37.965475,15330,4.4499879
POL,2020,37.89907,15300,-2.0200707
POL,2021,37.747124,16850,6.8477134
PRE,1960,188.48489,,
PRE,1961,192.89098,,-.81499602
PRE,1962,197.5493,,6.1895151
PRE,1963,202.41301,,5.6971442
PRE,1964,207.48036,,3.9243968
PRE,1965,212.7422,,4.1729598
PRE,1966,218.15317,,-.08988977
PRE,1967,223.72165,,-6.4937829
PRE,1968,229.504,,2.4070846
PRE,1969,235.498,,11.785152
PRE,1970,241.72648,,12.368763
PRE,1971,248.18295,,9.5487344
PRE,1972,254.80702,,2.9871378
PRE,1973,261.7729,,4.1796843
PRE,1974,269.21522,,8.8393309
PRE,1975,277.01936,,-.13611881
PRE,1976,285.01625,,7.4848592
PRE,1977,293.34629,,4.9819926
PRE,1978,302.44229,,-.6311324
PRE,1979,311.97806,,5.6552555
PRE,1980,320.89034,640.33067,4.3544449
PRE,1981,328.65157,687.65054,-3.9045937
PRE,1982,336.91851,728.36975,-1.0691334
PRE,1983,346.22334,712.86353,-4.7911302
PRE,1984,356.02479,618.12302,.28250141
PRE,1985,366.11613,585.17133,3.4241847
PRE,1986,376.13662,573.36753,2.665054
PRE,1987,386.27016,602.26761,4.2250145
PRE,1988,396.25103,629.09094,3.6376845
PRE,1989,406.73185,606.60448,1.9006779
PRE,1990,417.14478,761.9536,8.4522365
PRE,1991,427.36389,443.78176,-7.9682401
PRE,1992,439.44757,387.56254,2.7716539
PRE,1993,453.28228,327.51656,-.17836343
PRE,1994,468.34522,288.08734,.14223576
PRE,1995,483.03181,298.84547,3.149845
PRE,1996,495.93796,326.66696,5.5940767
PRE,1997,508.96293,370.88096,6.671253
PRE,1998,523.02262,378.81487,6.8340343
PRE,1999,537.91808,396.6968,4.2174153
PRE,2000,553.08923,413.22798,5.5164732
PRE,2001,568.73464,433.32041,4.5688388
PRE,2002,586.02356,453.848,5.6981647
PRE,2003,604.07737,470.39186,-.51241681
PRE,2004,621.97451,580.72278,11.728533
PRE,2005,640.49381,671.27932,5.9587461
PRE,2006,659.11565,812.16481,6.2276639
PRE,2007,677.33352,965.90589,6.03354
PRE,2008,697.00389,1178.4409,6.2703126
PRE,2009,718.12191,1253.0616,4.6296793
PRE,2010,739.52599,1318.6218,6.4980212
PRE,2011,761.7171,1374.1205,4.0189976
PRE,2012,784.82278,1539.3156,3.4808865
PRE,2013,808.54207,1674.8464,5.8166053
PRE,2014,832.46978,1773.4674,5.1178809
PRE,2015,856.42025,1660.7276,3.1533372
PRE,2016,880.89147,1496.2843,2.6010058
PRE,2017,905.98791,1367.4642,1.6323068
PRE,2018,931.46717,1352.7687,2.6041261
PRE,2019,957.50325,1411.3268,3.1650122
PRE,2020,984.21344,1335.6325,-2.5084537
PRE,2021,1011.0432,1374.7778,3.1747363
PRI,1960,2.358,,
PRI,1961,2.399722,,7.0417385
PRI,1962,2.450322,820,8.3233125
PRI,1963,2.50453,900,8.651047
PRI,1964,2.554066,960,7.0609237
PRI,1965,2.594,1060,9.2048425
PRI,1966,2.624995,1160,7.4991484
PRI,1967,2.645674,1240,6.2232234
PRI,1968,2.662064,1370,5.1804346
PRI,1969,2.68415,1560,9.375234
PRI,1970,2.718,1750,8.3979179
PRI,1971,2.76219,1910,6.3654486
PRI,1972,2.817256,2100,7.173575
PRI,1973,2.878786,2380,6.3448958
PRI,1974,2.939299,2590,2.9173785
PRI,1975,2.994,2660,-.65456739
PRI,1976,3.043854,2650,6.2430878
PRI,1977,3.08869,2740,5.9506822
PRI,1978,3.129421,2980,6.9319462
PRI,1979,3.168088,3390,7.9068247
PRI,1980,3.206,3720,4.2434653
PRI,1981,3.242552,3890,1.1479472
PRI,1982,3.277453,3770,-1.5566432
PRI,1983,3.311138,3670,-2.3419746
PRI,1984,3.34419,3970,5.9286865
PRI,1985,3.377,4280,3.0974426
PRI,1986,3.409554,4750,4.9773674
PRI,1987,3.44185,5350,5.7689989
PRI,1988,3.473898,5860,5.8883727
PRI,1989,3.50565,6050,4.3349524
PRI,1990,3.537,5950,-2.8405407
PRI,1991,3.56211,6300,2.3043912
PRI,1992,3.585176,6760,4.5640518
PRI,1993,3.615497,7100,4.644527
PRI,1994,3.649237,7370,4.1859586
PRI,1995,3.683103,7820,4.5489881
PRI,1996,3.724655,8130,2.3137075
PRI,1997,3.75943,8510,4.8800872
PRI,1998,3.781101,8690,5.5307256
PRI,1999,3.800081,9590,5.3896999
PRI,2000,3.810605,10550,3.2719645
PRI,2001,3.818774,10950,6.3134716
PRI,2002,3.823701,11250,.91645938
PRI,2003,3.826095,12170,.0534198
PRI,2004,3.826878,14260,8.7486769
PRI,2005,3.821362,14750,-1.9869387
PRI,2006,3.805214,15030,-1.409414
PRI,2007,3.782995,15860,-1.1628067
PRI,2008,3.760866,16360,-1.8441342
PRI,2009,3.74041,16580,-1.9524251
PRI,2010,3.721525,16920,-.41325412
PRI,2011,3.678732,17670,-.35851063
PRI,2012,3.634488,18680,.02927511
PRI,2013,3.593077,19170,-.30682666
PRI,2014,3.534874,19280,-1.1903635
PRI,2015,3.473232,19420,-1.0494437
PRI,2016,3.406672,19710,-1.2630029
PRI,2017,3.325286,20000,-2.8859548
PRI,2018,3.193354,21010,-4.3606061
PRI,2019,3.193694,22040,1.6750631
PRI,2020,3.281538,21240,-4.3534263
PRI,2021,3.263584,22580,.20743283
PRK,1960,11.655666,,
PRK,1961,11.916515,,
PRK,1962,12.180505,,
PRK,1963,12.475236,,
PRK,1964,12.787523,,
PRK,1965,13.105946,,
PRK,1966,13.444048,,
PRK,1967,13.821409,,
PRK,1968,14.216305,,
PRK,1969,14.605481,,
PRK,1970,14.996879,,
PRK,1971,15.381626,,
PRK,1972,15.768363,,
PRK,1973,16.128122,,
PRK,1974,16.437002,,
PRK,1975,16.723252,,
PRK,1976,16.98717,,
PRK,1977,17.231389,,
PRK,1978,17.472094,,
PRK,1979,17.719172,,
PRK,1980,17.97365,,
PRK,1981,18.235202,,
PRK,1982,18.502087,,
PRK,1983,18.771363,,
PRK,1984,19.045154,,
PRK,1985,19.325487,,
PRK,1986,19.613038,,
PRK,1987,19.903893,,
PRK,1988,20.197464,,
PRK,1989,20.494965,,
PRK,1990,20.799523,,
PRK,1991,21.115534,,
PRK,1992,21.439991,,
PRK,1993,21.773017,,
PRK,1994,22.105225,,
PRK,1995,22.385536,,
PRK,1996,22.614347,,
PRK,1997,22.827373,,
PRK,1998,23.023636,,
PRK,1999,23.204498,,
PRK,2000,23.367059,,
PRK,2001,23.512522,,
PRK,2002,23.638411,,
PRK,2003,23.781707,,
PRK,2004,23.94893,,
PRK,2005,24.100982,,
PRK,2006,24.235761,,
PRK,2007,24.356506,,
PRK,2008,24.469047,,
PRK,2009,24.581509,,
PRK,2010,24.686435,,
PRK,2011,24.783789,,
PRK,2012,24.88777,,
PRK,2013,25.001819,,
PRK,2014,25.126131,,
PRK,2015,25.258015,,
PRK,2016,25.389611,,
PRK,2017,25.516321,,
PRK,2018,25.638149,,
PRK,2019,25.755441,,
PRK,2020,25.867467,,
PRK,2021,25.971909,,
PRT,1960,8.857716,,
PRT,1961,8.929316,,5.5349035
PRT,1962,8.993985,410,6.6144478
PRT,1963,9.030355,430,5.8737021
PRT,1964,9.035365,470,6.3107474
PRT,1965,8.998595,520,7.4689885
PRT,1966,8.93099,570,4.0779094
PRT,1967,8.87452,640,7.5444825
PRT,1968,8.83665,730,8.8755092
PRT,1969,8.757705,790,2.1207412
PRT,1970,8.680431,950,12.612605
PRT,1971,8.643756,1070,6.631653
PRT,1972,8.63043,1270,8.0156957
PRT,1973,8.6331,1700,11.200672
PRT,1974,8.754365,2070,1.1428593
PRT,1975,9.09347,2210,-4.3476305
PRT,1976,9.35581,2330,6.9002304
PRT,1977,9.455675,2430,5.6025973
PRT,1978,9.55825,2530,2.8159662
PRT,1979,9.661265,2870,5.6389378
PRT,1980,9.766312,3350,4.5893399
PRT,1981,9.851362,3420,1.6181042
PRT,1982,9.911771,3230,2.1353751
PRT,1983,9.957865,2830,-.17311355
PRT,1984,9.996232,2520,-1.8799791
PRT,1985,10.023613,2530,2.8074389
PRT,1986,10.032734,3080,4.1409557
PRT,1987,10.030031,4160,6.3813941
PRT,1988,10.01961,5630,7.4891083
PRT,1989,10.005,6320,6.4406392
PRT,1990,9.983218,7130,3.9505228
PRT,1991,9.960235,8180,4.3682065
PRT,1992,9.952494,9860,1.0894764
PRT,1993,9.964675,10100,-2.0432765
PRT,1994,9.991525,10450,.96483793
PRT,1995,10.026176,11210,4.2827805
PRT,1996,10.063945,12100,3.5042471
PRT,1997,10.108977,12370,4.4008678
PRT,1998,10.160196,12190,4.807963
PRT,1999,10.217828,12260,3.9065774
PRT,2000,10.289898,12180,3.8161781
PRT,2001,10.362722,11850,1.9436723
PRT,2002,10.419631,11780,.77092402
PRT,2003,10.458821,13290,-.93052119
PRT,2004,10.483861,16190,1.7887357
PRT,2005,10.50333,18600,.78184822
PRT,2006,10.522288,19410,1.6250342
PRT,2007,10.542964,20860,2.5065796
PRT,2008,10.558177,22640,.31924793
PRT,2009,10.568247,22990,-3.1220794
PRT,2010,10.5731,23030,1.7376255
PRT,2011,10.55756,22770,-1.6961648
PRT,2012,10.514844,21170,-4.0572936
PRT,2013,10.457295,21380,-.92264467
PRT,2014,10.401062,21200,.7921903
PRT,2015,10.358076,20460,1.792046
PRT,2016,10.325452,19940,2.0194854
PRT,2017,10.3003,20060,3.5063453
PRT,2018,10.283822,22060,2.8493259
PRT,2019,10.286263,23200,2.6827599
PRT,2020,10.297081,21850,-8.300516
PRT,2021,10.325147,23890,5.4823917
PRY,1960,1.894829,,
PRY,1961,1.941208,,6.9002855
PRY,1962,1.989376,,3.3002585
PRY,1963,2.03939,,4.7102913
PRY,1964,2.09084,,4.2124774
PRY,1965,2.143153,,6.1679748
PRY,1966,2.195955,,1.9915033
PRY,1967,2.248882,,9.1503672
PRY,1968,2.301887,,4.5270738
PRY,1969,2.355122,,4.7011514
PRY,1970,2.408787,,5.5534257
PRY,1971,2.463777,,5.5381519
PRY,1972,2.521508,,6.6312975
PRY,1973,2.58316,,7.3028129
PRY,1974,2.648082,,8.3815254
PRY,1975,2.714664,,6.8524447
PRY,1976,2.782624,,7.5259495
PRY,1977,2.85243,,11.494082
PRY,1978,2.92437,,12.02873
PRY,1979,2.999415,,11.862147
PRY,1980,3.078912,,11.712146
PRY,1981,3.163299,,9.1704588
PRY,1982,3.251678,,-1.3976177
PRY,1983,3.343276,,-3.0426179
PRY,1984,3.437892,,2.8165994
PRY,1985,3.535498,,4.5231357
PRY,1986,3.636027,,4.9648357
PRY,1987,3.73905,,7.5823044
PRY,1988,3.844437,,5.9153721
PRY,1989,3.951288,,6.9352039
PRY,1990,4.059195,,4.1232829
PRY,1991,4.167996,,3.4936502
PRY,1992,4.277051,,1.696428
PRY,1993,4.386202,,4.9363594
PRY,1994,4.495301,,5.3179177
PRY,1995,4.603917,1740,6.8228103
PRY,1996,4.711655,1910,1.5737851
PRY,1997,4.818289,1910,4.2425161
PRY,1998,4.923449,1790,.06803776
PRY,1999,5.026031,1660,-1.3660797
PRY,2000,5.123819,1500,-2.3141406
PRY,2001,5.211541,1470,-.83405472
PRY,2002,5.286512,1390,-.02140439
PRY,2003,5.353254,1290,4.3207455
PRY,2004,5.416324,1430,4.0574184
PRY,2005,5.476878,1620,2.1334907
PRY,2006,5.534675,1970,4.8071172
PRY,2007,5.590145,2490,5.4216229
PRY,2008,5.645148,3300,6.4962921
PRY,2009,5.702574,3720,-.26113733
PRY,2010,5.768613,4390,11.095231
PRY,2011,5.843939,4820,4.2863712
PRY,2012,5.923322,5160,-.70804311
PRY,2013,6.005652,5960,8.2930765
PRY,2014,6.090721,6280,5.3012386
PRY,2015,6.17795,6100,2.9571517
PRY,2016,6.266615,5870,4.2680258
PRY,2017,6.355404,5810,4.8100789
PRY,2018,6.443328,6050,3.2042503
PRY,2019,6.530026,5950,-.4018551
PRY,2020,6.618695,5550,-.81978539
PRY,2021,6.703799,5740,4.1024134
PSE,1990,1.978248,,
PSE,1991,2.068845,,
PSE,1992,2.163591,,
PSE,1993,2.262676,,
PSE,1994,2.366298,,
PSE,1995,2.474666,,7.1185118
PSE,1996,2.587997,1470,1.2151508
PSE,1997,2.706518,1630,14.667225
PSE,1998,2.776568,1780,14.334203
PSE,1999,2.848431,1800,8.2804294
PSE,2000,2.922153,1550,-8.5561833
PSE,2001,2.997784,1370,-9.3106382
PSE,2002,3.075373,1190,-12.489192
PSE,2003,3.154969,1370,14.015865
PSE,2004,3.236626,1640,21.925239
PSE,2005,3.320396,1780,11.290651
PSE,2006,3.406334,1710,-.9965561
PSE,2007,3.494496,1790,3.7882815
PSE,2008,3.591977,2040,7.4291823
PSE,2009,3.689099,2250,8.5934909
PSE,2010,3.786161,2510,5.7773621
PSE,2011,3.882986,2880,9.6008085
PSE,2012,3.979998,3210,6.0964566
PSE,2013,4.076708,3470,4.6985699
PSE,2014,4.173398,3560,-.15786665
PSE,2015,4.270092,3670,3.7212997
PSE,2016,4.367088,3900,8.8646188
PSE,2017,4.454805,3930,1.4193676
PSE,2018,4.569087,4190,1.2270774
PSE,2019,4.685306,4270,1.3626875
PSE,2020,4.803269,3700,-11.318466
PSE,2021,4.922749,4220,7.0504509
PSS,1960,.905537,,
PSS,1961,.93252,,
PSS,1962,.960258,,
PSS,1963,.988767,,
PSS,1964,1.017629,,
PSS,1965,1.046929,,
PSS,1966,1.07558,,
PSS,1967,1.102445,,
PSS,1968,1.128479,,
PSS,1969,1.154784,,
PSS,1970,1.180979,,
PSS,1971,1.206288,,
PSS,1972,1.230989,,
PSS,1973,1.255419,,
PSS,1974,1.280025,,
PSS,1975,1.305437,,
PSS,1976,1.332485,,
PSS,1977,1.361037,,
PSS,1978,1.390769,,
PSS,1979,1.422213,,
PSS,1980,1.454737,,
PSS,1981,1.487956,,4.6167203
PSS,1982,1.521474,1429.7902,-3.6267826
PSS,1983,1.555359,1284.8068,-1.1568458
PSS,1984,1.590087,1321.6823,5.9632179
PSS,1985,1.625232,1258.8883,-2.5017078
PSS,1986,1.659314,1364.8411,5.6613959
PSS,1987,1.691381,1349.5979,-2.3653336
PSS,1988,1.721273,1377.351,.84467733
PSS,1989,1.74921,1384.337,5.0157017
PSS,1990,1.776243,1409.327,3.9868609
PSS,1991,1.800161,1417.8872,.05480258
PSS,1992,1.822819,1578.3123,5.5769767
PSS,1993,1.846876,1655.9426,2.9442609
PSS,1994,1.870257,1792.0066,4.85657
PSS,1995,1.892547,1988.5739,4.4009719
PSS,1996,1.917072,2122.1801,3.1120041
PSS,1997,1.945783,2074.8232,-1.2133401
PSS,1998,1.976146,1921.6168,1.6180574
PSS,1999,2.006341,1918.945,4.9521273
PSS,2000,2.035672,1821.0993,-1.6590004
PSS,2001,2.064193,1754.586,1.1020056
PSS,2002,2.091909,1715.5586,2.1300111
PSS,2003,2.119122,1848.9605,2.0809057
PSS,2004,2.14614,2174.0354,4.0977118
PSS,2005,2.172802,2502.4453,2.5567381
PSS,2006,2.19954,2572.6954,2.3363934
PSS,2007,2.226078,2715.0477,.31402582
PSS,2008,2.251506,2895.6643,1.9420643
PSS,2009,2.276149,2884.694,-.47768803
PSS,2010,2.301401,2893.0407,3.7899574
PSS,2011,2.327284,3030.6525,3.8402777
PSS,2012,2.353058,3250.8713,.90291891
PSS,2013,2.379069,3614.6301,3.3058961
PSS,2014,2.405308,3753.4687,3.6898098
PSS,2015,2.431426,3797.5995,3.6727239
PSS,2016,2.457814,3837.6494,3.6066207
PSS,2017,2.484263,3898.3493,3.9883869
PSS,2018,2.510226,4214.8956,2.8168951
PSS,2019,2.53607,4314.4163,.96536724
PSS,2020,2.566819,3876.439,-10.309958
PSS,2021,2.602173,3768.6992,-3.6677284
PST,1960,755.57507,,
PST,1961,764.67891,,4.3449015
PST,1962,773.9717,1515.5197,5.6746355
PST,1963,783.06313,1607.4832,5.2855136
PST,1964,792.06092,1729.7858,6.3558569
PST,1965,800.83464,1876.2718,5.4868028
PST,1966,809.1304,2045.1244,5.8710216
PST,1967,817.08027,2175.4878,4.3356268
PST,1968,824.78527,2383.3323,5.9747949
PST,1969,832.43687,2595.0072,5.3316017
PST,1970,839.99466,2752.1372,2.6916094
PST,1971,849.35591,2997.9827,3.6929864
PST,1972,857.31242,3435.9825,5.3478796
PST,1973,864.79966,4203.4074,6.1111359
PST,1974,872.04024,4899.6641,.74497376
PST,1975,878.92392,5480.3304,.04600952
PST,1976,885.09564,5789.9431,4.8607704
PST,1977,891.14851,6218.5433,3.8261842
PST,1978,897.25058,7118.3288,4.3965796
PST,1979,903.64094,8542.5558,3.845834
PST,1980,909.78081,9851.1478,.96353948
PST,1981,915.88181,10222.527,1.8899433
PST,1982,921.48124,9754.4247,.31297706
PST,1983,926.62673,9384.8219,3.1831353
PST,1984,931.42679,9762.6147,4.7598662
PST,1985,936.2375,10247.499,3.7073543
PST,1986,941.30241,11592.127,3.228164
PST,1987,946.54499,13962.201,3.5123797
PST,1988,952.00653,17042.422,4.6967734
PST,1989,957.90936,17955.916,3.8655108
PST,1990,964.04899,18763.918,2.8102451
PST,1991,971.17602,19482.795,1.2333856
PST,1992,977.9587,21142.749,1.9882004
PST,1993,984.26556,21638.249,1.1350244
PST,1994,989.9073,22804.826,3.0980426
PST,1995,995.21222,24399.431,2.6930887
PST,1996,1000.6939,25619.714,2.9195665
PST,1997,1005.9367,25728.248,3.3627632
PST,1998,1010.8755,24746.223,2.8230298
PST,1999,1015.7106,25070.384,3.5271962
PST,2000,1020.7934,26132.539,4.0219546
PST,2001,1025.6804,26143.024,1.5023111
PST,2002,1030.8187,25990.347,1.527915
PST,2003,1035.9351,28017.181,2.016844
PST,2004,1041.2413,31998.654,3.2044096
PST,2005,1046.4686,35229.526,2.7621524
PST,2006,1052.106,36882.183,2.9036652
PST,2007,1058.2529,38225.986,2.5413496
PST,2008,1064.632,39816.121,.36408429
PST,2009,1070.0854,39209.025,-3.392198
PST,2010,1075.0464,40354.197,2.9267532
PST,2011,1077.9871,41681.877,1.6544017
PST,2012,1082.489,42949.772,1.2493021
PST,2013,1087.2305,43698.119,1.3994546
PST,2014,1092.1796,43832.41,1.9147799
PST,2015,1097.0614,42595.415,2.1373434
PST,2016,1102.0201,41796.448,1.7481025
PST,2017,1106.2145,42197.865,2.3630051
PST,2018,1110.1267,45144.192,2.2563491
PST,2019,1113.3107,46734.824,1.699215
PST,2020,1117.4435,45041.723,-4.4487706
PST,2021,1116.7962,49294.444,5.1191685
PYF,1960,.084851,,
PYF,1961,.086921,,
PYF,1962,.089208,,
PYF,1963,.091963,,
PYF,1964,.095192,,
PYF,1965,.098674,,
PYF,1966,.102281,,9.5765782
PYF,1967,.105995,1970,-4.7391666
PYF,1968,.109832,2370,14.930802
PYF,1969,.113803,2280,-2.685941
PYF,1970,.117891,2250,1.6267113
PYF,1971,.122108,2470,12.002409
PYF,1972,.126457,2490,-4.6950787
PYF,1973,.130883,3110,7.8025611
PYF,1974,.135349,4300,18.001049
PYF,1975,.139833,4790,-4.9027024
PYF,1976,.144356,5250,8.2036163
PYF,1977,.149007,5530,2.0789927
PYF,1978,.153745,6340,9.8925593
PYF,1979,.158563,7490,3.9259242
PYF,1980,.163591,8470,.48490126
PYF,1981,.168892,8480,2.6460229
PYF,1982,.174343,7710,1.6985896
PYF,1983,.179042,7050,2.4196554
PYF,1984,.183146,7050,2.3602924
PYF,1985,.187578,7170,-1.1707882
PYF,1986,.192196,9410,13.547795
PYF,1987,.196856,11930,1.2698303
PYF,1988,.20174,13870,-3.5986321
PYF,1989,.206571,14290,2.1578809
PYF,1990,.211089,14670,.12988321
PYF,1991,.215444,15540,3.6555268
PYF,1992,.219621,20700,-1.4573883
PYF,1993,.223714,20380,-1.2976826
PYF,1994,.227682,20390,-1.6663252
PYF,1995,.231446,21290,-.38896941
PYF,1996,.235189,22020,-.66853656
PYF,1997,.239036,21050,-.12281467
PYF,1998,.242882,19670,1.7333744
PYF,1999,.246821,18980,1.8905328
PYF,2000,.250927,18560,3.245411
PYF,2001,.255049,,-.34159558
PYF,2002,.259137,,.84618149
PYF,2003,.263173,,2.1269288
PYF,2004,.267132,,.97125913
PYF,2005,.27106,,.30997348
PYF,2006,.274901,,-1.9674069
PYF,2007,.278178,,.17133993
PYF,2008,.280558,,-3.6780297
PYF,2009,.282283,,-3.4792685
PYF,2010,.283788,,-4.7188325
PYF,2011,.285265,,-5.3883458
PYF,2012,.286584,,-2.2627479
PYF,2013,.288032,,.3929952
PYF,2014,.289873,,1.0462085
PYF,2015,.291787,,3.4469467
PYF,2016,.293541,,3.3666414
PYF,2017,.29545,,2.0974485
PYF,2018,.297606,,2.8244794
PYF,2019,.299717,,2.4201449
PYF,2020,.30192,,-10
PYF,2021,.304032,,1.0242556
QAT,1960,.036385,,
QAT,1961,.040111,,
QAT,1962,.045123,,
QAT,1963,.05095,,
QAT,1964,.057531,,
QAT,1965,.064843,,
QAT,1966,.073102,,
QAT,1967,.082517,,
QAT,1968,.093022,,
