xyzdmxyzcountry,xyzdmxyzyearrange,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzdistribution,xyzdpxyzsi_spr_pcap_zg,xyzdcxyzpppyear,xyzdmxyzcoverage,survey_coverage
SRB,2007-2010,FALSE,CONS,tot,-.99645901,2017,N,N
SRB,2007-2010,FALSE,CONS,tot,-.99649525,2011,N,N
SRB,2007-2010,FALSE,CONS,premium,-.55666855,2017,N,N
SRB,2007-2010,FALSE,CONS,premium,-.55663073,2011,N,N
SRB,2007-2010,FALSE,CONS,b40,-1.553126,2011,N,N
SRB,2007-2010,FALSE,CONS,m50,-1.0265379,2011,N,N
SRB,2008-2013,FALSE,CONS,tot,-1.1367554,2017,N,N
SRB,2008-2013,FALSE,CONS,premium,-.84567535,2011,N,N
SRB,2008-2013,FALSE,CONS,m50,-1.1210938,2011,N,N
SRB,2008-2013,FALSE,CONS,b40,-1.9824362,2011,N,N
SRB,2008-2013,FALSE,CONS,tot,-1.1367608,2011,N,N
SRB,2008-2013,FALSE,CONS,premium,-.8456823,2017,N,N
SRB,2008-2013,FALSE,CONS,m50,-1.1210832,2017,N,N
SRB,2008-2013,FALSE,CONS,b40,-1.9824377,2017,N,N
SRB,2012-2015,FALSE,INC,m50,-1.9093024,2011,N,N
SRB,2012-2014,FALSE,INC,b40,-7.2631307,2011,N,N
SRB,2012-2015,FALSE,INC,b40,-4.1075621,2011,N,N
SRB,2012-2015,FALSE,INC,m50,-1.9092864,2017,N,N
SRB,2012-2014,FALSE,INC,tot,-4.2978506,2011,N,N
SRB,2012-2014,FALSE,INC,m50,-3.0498669,2011,N,N
SRB,2012-2015,FALSE,INC,tot,-2.1152065,2011,N,N
SRB,2012-2015,FALSE,INC,premium,-1.9923556,2011,N,N
SRB,2012-2014,FALSE,INC,tot,-4.2978436,2017,N,N
SRB,2012-2014,FALSE,INC,premium,-2.9652868,2017,N,N
SRB,2012-2015,FALSE,INC,tot,-2.115205,2017,N,N
SRB,2012-2014,FALSE,INC,m50,-3.0498338,2017,N,N
SRB,2012-2015,FALSE,INC,b40,-4.1075617,2017,N,N
SRB,2012-2014,FALSE,INC,b40,-7.2631304,2017,N,N
SRB,2012-2015,FALSE,INC,premium,-1.9923566,2017,N,N
SRB,2012-2014,FALSE,INC,premium,-2.9652801,2011,N,N
SRB,2013-2017,FALSE,INC,b40,3.8926358,2011,N,N
SRB,2013-2017,FALSE,INC,premium,2.4091841,2017,N,N
SRB,2013-2017,FALSE,INC,premium,2.4091933,2011,N,N
SRB,2013-2017,FALSE,INC,tot,1.4834425,2011,N,N
SRB,2013-2017,FALSE,INC,m50,2.8298674,2011,N,N
SRB,2013-2017,FALSE,INC,tot,1.4834503,2017,N,N
SRB,2013-2017,FALSE,INC,b40,3.8926343,2017,N,N
SRB,2013-2017,FALSE,INC,m50,2.8298754,2017,N,N
SRB,2015-2020,FALSE,INC,b40,13.395454,2017,N,N
SRB,2015-2020,FALSE,INC,b40,13.395456,2011,N,N
SRB,2015-2020,FALSE,INC,tot,7.6286824,2017,N,N
SRB,2015-2020,FALSE,INC,premium,5.7667712,2017,N,N
SRB,2015-2020,FALSE,INC,tot,7.6286836,2011,N,N
SRB,2015-2020,FALSE,INC,premium,5.7667727,2011,N,N
SRB,2015-2020,FALSE,INC,m50,8.3302338,2017,N,N
SRB,2015-2020,FALSE,INC,m50,8.3302431,2011,N,N
SVK,2006-2011,FALSE,INC,b40,3.1605273,2017,N,N
SVK,2006-2011,FALSE,INC,tot,4.0123816,2011,N,N
SVK,2006-2011,FALSE,INC,tot,4.0123832,2017,N,N
SVK,2006-2011,FALSE,INC,m50,4.2134967,2011,N,N
SVK,2006-2011,FALSE,INC,b40,3.1605189,2011,N,N
SVK,2006-2011,FALSE,INC,m50,4.2134986,2017,N,N
SVK,2006-2011,FALSE,INC,premium,-.85185597,2017,N,N
SVK,2006-2011,FALSE,INC,premium,-.85186267,2011,N,N
SVK,2007-2012,FALSE,INC,m50,1.7081128,2017,N,N
SVK,2007-2012,FALSE,INC,b40,.38377213,2011,N,N
SVK,2007-2012,FALSE,INC,b40,.38378152,2017,N,N
SVK,2007-2012,FALSE,INC,premium,-1.1307901,2011,N,N
SVK,2007-2012,FALSE,INC,tot,1.5145622,2011,N,N
SVK,2007-2012,FALSE,INC,tot,1.5145602,2017,N,N
SVK,2007-2012,FALSE,INC,m50,1.7081069,2011,N,N
SVK,2007-2012,FALSE,INC,premium,-1.1307787,2017,N,N
SVK,2009-2014,FALSE,INC,tot,-.51063234,2011,N,N
SVK,2009-2014,FALSE,INC,m50,.38880846,2017,N,N
SVK,2009-2014,FALSE,INC,tot,-.51063688,2017,N,N
SVK,2009-2014,FALSE,INC,m50,.3888112,2011,N,N
SVK,2009-2014,FALSE,INC,premium,.10455342,2017,N,N
SVK,2009-2014,FALSE,INC,premium,.10454431,2011,N,N
SVK,2009-2014,FALSE,INC,b40,-.40608345,2017,N,N
SVK,2009-2014,FALSE,INC,b40,-.40608802,2011,N,N
SVK,2010-2015,FALSE,INC,m50,-.06402868,2017,N,N
SVK,2010-2015,FALSE,INC,b40,-.62175703,2011,N,N
SVK,2010-2015,FALSE,INC,tot,-.61113286,2011,N,N
SVK,2010-2015,FALSE,INC,premium,-.01061717,2017,N,N
SVK,2010-2015,FALSE,INC,premium,-.01062417,2011,N,N
SVK,2010-2015,FALSE,INC,m50,-.06403979,2011,N,N
SVK,2010-2015,FALSE,INC,b40,-.62175461,2017,N,N
SVK,2010-2015,FALSE,INC,tot,-.61113744,2017,N,N
SVK,2011-2016,FALSE,INC,premium,.5081687,2011,N,N
SVK,2011-2016,FALSE,INC,tot,-1.0848314,2011,N,N
SVK,2011-2016,FALSE,INC,b40,-.57666266,2011,N,N
SVK,2011-2016,FALSE,INC,m50,-.51751597,2017,N,N
SVK,2011-2016,FALSE,INC,premium,.50815437,2017,N,N
SVK,2011-2016,FALSE,INC,b40,-.57667434,2017,N,N
SVK,2011-2016,FALSE,INC,m50,-.51752037,2011,N,N
SVK,2011-2016,FALSE,INC,tot,-1.0848287,2017,N,N
SVK,2013-2018,FALSE,INC,tot,1.9044905,2017,N,N
SVK,2013-2018,FALSE,INC,tot,1.9044849,2011,N,N
SVK,2013-2018,FALSE,INC,premium,1.4082102,2011,N,N
SVK,2013-2018,FALSE,INC,b40,3.312695,2011,N,N
SVK,2013-2018,FALSE,INC,b40,3.3127013,2017,N,N
SVK,2013-2018,FALSE,INC,m50,2.4429619,2017,N,N
SVK,2013-2018,FALSE,INC,m50,2.4429669,2011,N,N
SVK,2013-2018,FALSE,INC,premium,1.4082108,2017,N,N
SVK,2014-2019,FALSE,INC,b40,4.473977,2017,N,N
SVK,2014-2019,FALSE,INC,premium,1.5694604,2011,N,N
SVK,2014-2019,FALSE,INC,m50,2.9878135,2011,N,N
SVK,2014-2019,FALSE,INC,premium,1.569454,2017,N,N
SVK,2014-2019,FALSE,INC,b40,4.4739833,2011,N,N
SVK,2014-2019,FALSE,INC,m50,2.987809,2017,N,N
SVK,2014-2019,FALSE,INC,tot,2.9045229,2011,N,N
SVK,2014-2019,FALSE,INC,tot,2.9045231,2017,N,N
SVN,2006-2011,FALSE,INC,premium,-.14251673,2011,N,N
SVN,2006-2011,FALSE,INC,premium,-.1425083,2017,N,N
SVN,2006-2011,FALSE,INC,b40,1.4811927,2011,N,N
SVN,2006-2011,FALSE,INC,tot,1.6237094,2011,N,N
SVN,2006-2011,FALSE,INC,m50,1.6448811,2011,N,N
SVN,2006-2011,FALSE,INC,b40,1.4812028,2017,N,N
SVN,2006-2011,FALSE,INC,m50,1.644881,2017,N,N
SVN,2006-2011,FALSE,INC,tot,1.6237111,2017,N,N
SVN,2007-2012,FALSE,INC,tot,-.26618002,2017,N,N
SVN,2007-2012,FALSE,INC,b40,-.82217127,2011,N,N
SVN,2007-2012,FALSE,INC,premium,-.55598381,2011,N,N
SVN,2007-2012,FALSE,INC,b40,-.8221744,2017,N,N
SVN,2007-2012,FALSE,INC,m50,-.32636708,2011,N,N
SVN,2007-2012,FALSE,INC,m50,-.32636903,2017,N,N
SVN,2007-2012,FALSE,INC,tot,-.26618746,2011,N,N
SVN,2007-2012,FALSE,INC,premium,-.55599439,2017,N,N
SVN,2009-2014,FALSE,INC,tot,-.59821433,2011,N,N
SVN,2009-2014,FALSE,INC,b40,-.95127141,2011,N,N
SVN,2009-2014,FALSE,INC,b40,-.95126736,2017,N,N
SVN,2009-2014,FALSE,INC,tot,-.59821448,2017,N,N
SVN,2009-2014,FALSE,INC,m50,-.62019359,2017,N,N
SVN,2009-2014,FALSE,INC,m50,-.62018573,2011,N,N
SVN,2009-2014,FALSE,INC,premium,-.35305709,2011,N,N
SVN,2009-2014,FALSE,INC,premium,-.35305287,2017,N,N
SVN,2010-2015,FALSE,INC,tot,-.55804381,2017,N,N
SVN,2010-2015,FALSE,INC,tot,-.55804074,2011,N,N
SVN,2010-2015,FALSE,INC,m50,-.50877572,2017,N,N
SVN,2010-2015,FALSE,INC,premium,-.21545702,2011,N,N
SVN,2010-2015,FALSE,INC,premium,-.21545357,2017,N,N
SVN,2010-2015,FALSE,INC,b40,-.77349776,2011,N,N
SVN,2010-2015,FALSE,INC,b40,-.77349738,2017,N,N
SVN,2010-2015,FALSE,INC,m50,-.5087769,2011,N,N
SVN,2012-2017,FALSE,INC,premium,.67925328,2017,N,N
SVN,2012-2017,FALSE,INC,tot,1.5219608,2017,N,N
SVN,2012-2017,FALSE,INC,b40,2.2012155,2011,N,N
SVN,2012-2017,FALSE,INC,m50,1.5662018,2017,N,N
SVN,2012-2017,FALSE,INC,m50,1.5662043,2011,N,N
SVN,2012-2017,FALSE,INC,b40,2.201214,2017,N,N
SVN,2012-2017,FALSE,INC,tot,1.5219676,2011,N,N
SVN,2012-2017,FALSE,INC,premium,.67924786,2011,N,N
SVN,2013-2018,FALSE,INC,m50,2.8030424,2011,N,N
SVN,2013-2018,FALSE,INC,premium,.95187115,2017,N,N
SVN,2013-2018,FALSE,INC,tot,2.8798121,2017,N,N
SVN,2013-2018,FALSE,INC,b40,3.8316779,2011,N,N
SVN,2013-2018,FALSE,INC,tot,2.879806,2011,N,N
SVN,2013-2018,FALSE,INC,b40,3.8316832,2017,N,N
SVN,2013-2018,FALSE,INC,premium,.95187187,2011,N,N
SVN,2013-2018,FALSE,INC,m50,2.8030479,2017,N,N
SVN,2014-2019,FALSE,INC,tot,2.8164027,2011,N,N
SVN,2014-2019,FALSE,INC,m50,2.8960986,2011,N,N
SVN,2014-2019,FALSE,INC,m50,2.8961062,2017,N,N
SVN,2014-2019,FALSE,INC,premium,.68970275,2011,N,N
SVN,2014-2019,FALSE,INC,b40,3.5061054,2011,N,N
SVN,2014-2019,FALSE,INC,premium,.68970418,2017,N,N
SVN,2014-2019,FALSE,INC,tot,2.8164012,2017,N,N
SVN,2014-2019,FALSE,INC,b40,3.5061054,2017,N,N
SVN,2015-2020,FALSE,INC,premium,.80383861,2017,N,N
SVN,2015-2020,FALSE,INC,b40,4.5381994,2011,N,N
SVN,2015-2020,FALSE,INC,premium,.80384374,2011,N,N
SVN,2015-2020,FALSE,INC,tot,3.7343557,2011,N,N
SVN,2015-2020,FALSE,INC,m50,3.6293999,2017,N,N
SVN,2015-2020,FALSE,INC,m50,3.629401,2011,N,N
SVN,2015-2020,FALSE,INC,b40,4.5381974,2017,N,N
SVN,2015-2020,FALSE,INC,tot,3.7343588,2017,N,N
SWE,2007-2012,FALSE,INC,m50,1.7046267,2017,N,N
SWE,2007-2012,FALSE,INC,premium,-.34082067,2011,N,N
SWE,2007-2012,FALSE,INC,tot,1.7681828,2017,N,N
SWE,2007-2012,FALSE,INC,tot,1.7681785,2011,N,N
SWE,2007-2012,FALSE,INC,b40,1.4273578,2011,N,N
SWE,2007-2012,FALSE,INC,b40,1.4273578,2017,N,N
SWE,2007-2012,FALSE,INC,m50,1.7046236,2011,N,N
SWE,2007-2012,FALSE,INC,premium,-.34082498,2017,N,N
SWE,2009-2014,FALSE,INC,premium,-.39737141,2011,N,N
SWE,2009-2014,FALSE,INC,b40,1.6234659,2011,N,N
SWE,2009-2014,FALSE,INC,premium,-.3973737,2017,N,N
SWE,2009-2014,FALSE,INC,b40,1.6234609,2017,N,N
SWE,2009-2014,FALSE,INC,tot,2.0208346,2017,N,N
SWE,2009-2014,FALSE,INC,m50,1.7938716,2011,N,N
SWE,2009-2014,FALSE,INC,m50,1.7938755,2017,N,N
SWE,2009-2014,FALSE,INC,tot,2.0208373,2011,N,N
SWE,2010-2015,FALSE,INC,premium,-.59783971,2011,N,N
SWE,2010-2015,FALSE,INC,m50,2.0067128,2017,N,N
SWE,2010-2015,FALSE,INC,tot,2.3976758,2011,N,N
SWE,2010-2015,FALSE,INC,b40,1.7998431,2017,N,N
SWE,2010-2015,FALSE,INC,b40,1.799836,2011,N,N
SWE,2010-2015,FALSE,INC,premium,-.59783791,2017,N,N
SWE,2010-2015,FALSE,INC,m50,2.0067134,2011,N,N
SWE,2010-2015,FALSE,INC,tot,2.397681,2017,N,N
SWE,2012-2017,FALSE,INC,premium,-.59184783,2017,N,N
SWE,2012-2017,FALSE,INC,b40,1.3851073,2017,N,N
SWE,2012-2017,FALSE,INC,tot,1.9769573,2011,N,N
SWE,2012-2017,FALSE,INC,b40,1.3851091,2011,N,N
SWE,2012-2017,FALSE,INC,tot,1.9769552,2017,N,N
SWE,2012-2017,FALSE,INC,premium,-.59184825,2011,N,N
SWE,2012-2017,FALSE,INC,m50,1.6665045,2011,N,N
SWE,2012-2017,FALSE,INC,m50,1.6664995,2017,N,N
SWE,2013-2018,FALSE,INC,m50,1.5411744,2017,N,N
SWE,2013-2018,FALSE,INC,premium,-.69398862,2017,N,N
SWE,2013-2018,FALSE,INC,tot,1.6604154,2011,N,N
SWE,2013-2018,FALSE,INC,premium,-.69399011,2011,N,N
SWE,2013-2018,FALSE,INC,tot,1.6604181,2017,N,N
SWE,2013-2018,FALSE,INC,b40,.96642948,2017,N,N
SWE,2013-2018,FALSE,INC,b40,.9664253,2011,N,N
SWE,2013-2018,FALSE,INC,m50,1.5411783,2011,N,N
SWE,2014-2019,FALSE,INC,tot,1.584892,2017,N,N
SWE,2014-2019,FALSE,INC,premium,-.5150443,2017,N,N
SWE,2014-2019,FALSE,INC,b40,1.0698452,2011,N,N
SWE,2014-2019,FALSE,INC,m50,1.5185937,2017,N,N
SWE,2014-2019,FALSE,INC,tot,1.5848941,2011,N,N
SWE,2014-2019,FALSE,INC,premium,-.51504886,2011,N,N
SWE,2014-2019,FALSE,INC,b40,1.0698477,2017,N,N
SWE,2014-2019,FALSE,INC,m50,1.5185966,2011,N,N
SWE,2015-2020,FALSE,INC,tot,1.3036486,2011,N,N
SWE,2015-2020,FALSE,INC,premium,-.00987709,2011,N,N
SWE,2015-2020,FALSE,INC,b40,1.2937715,2011,N,N
SWE,2015-2020,FALSE,INC,b40,1.2937628,2017,N,N
SWE,2015-2020,FALSE,INC,tot,1.303646,2017,N,N
SWE,2015-2020,FALSE,INC,premium,-.00988317,2017,N,N
SWE,2015-2020,FALSE,INC,m50,1.5278613,2017,N,N
SWE,2015-2020,FALSE,INC,m50,1.527861,2011,N,N
SWZ,2009-2016,FALSE,CONS,tot,6.1381547,2017,N,N
SWZ,2009-2016,FALSE,CONS,premium,-1.4728904,2011,N,N
SWZ,2009-2016,FALSE,CONS,b40,4.665266,2011,N,N
SWZ,2009-2016,FALSE,CONS,tot,6.1381564,2011,N,N
SWZ,2009-2016,FALSE,CONS,m50,4.4647899,2011,N,N
SWZ,2009-2016,FALSE,CONS,m50,4.4647881,2017,N,N
SWZ,2009-2016,FALSE,CONS,b40,4.6652537,2017,N,N
SWZ,2009-2016,FALSE,CONS,premium,-1.472901,2017,N,N
SYC,2013-2018,FALSE,INC,premium,5.1245382,2017,N,N
SYC,2013-2018,FALSE,INC,tot,-1.5787326,2017,N,N
SYC,2013-2018,FALSE,INC,premium,5.1245308,2011,N,N
SYC,2013-2018,FALSE,INC,b40,3.5458004,2011,N,N
SYC,2013-2018,FALSE,INC,b40,3.5458055,2017,N,N
SYC,2013-2018,FALSE,INC,m50,4.0462623,2011,N,N
SYC,2013-2018,FALSE,INC,m50,4.0462556,2017,N,N
SYC,2013-2018,FALSE,INC,tot,-1.5787303,2011,N,N
TGO,2006-2011,FALSE,CONS,b40,-2.1675472,2011,N,N
TGO,2006-2011,FALSE,CONS,premium,-3.115775,2011,N,N
TGO,2006-2011,FALSE,CONS,premium,-3.1157664,2017,N,N
TGO,2006-2011,FALSE,CONS,m50,.26795837,2011,N,N
TGO,2006-2011,FALSE,CONS,tot,.94822776,2011,N,N
TGO,2006-2011,FALSE,CONS,b40,-2.167546,2017,N,N
TGO,2006-2011,FALSE,CONS,m50,.26796623,2017,N,N
TGO,2006-2011,FALSE,CONS,tot,.94822038,2017,N,N
TGO,2011-2015,FALSE,CONS,tot,.62097621,2011,N,N
TGO,2011-2015,FALSE,CONS,m50,2.1364281,2011,N,N
TGO,2011-2015,FALSE,CONS,premium,1.9337335,2011,N,N
TGO,2011-2015,FALSE,CONS,premium,1.9337232,2017,N,N
TGO,2011-2015,FALSE,CONS,b40,2.5547083,2017,N,N
TGO,2011-2015,FALSE,CONS,tot,.62098505,2017,N,N
TGO,2011-2015,FALSE,CONS,m50,2.1364191,2017,N,N
TGO,2011-2015,FALSE,CONS,b40,2.5547097,2011,N,N
THA,2006-2010,FALSE,CONS,b40,4.8041482,2017,N,N
THA,2006-2010,FALSE,CONS,b40,4.8041434,2011,N,N
THA,2006-2010,FALSE,CONS,m50,3.7197168,2017,N,N
THA,2006-2010,FALSE,CONS,m50,3.7197256,2011,N,N
THA,2006-2010,FALSE,CONS,premium,1.8435485,2011,N,N
THA,2006-2010,FALSE,CONS,tot,2.9605949,2011,N,N
THA,2006-2010,FALSE,CONS,tot,2.9605885,2017,N,N
THA,2006-2010,FALSE,CONS,premium,1.8435596,2017,N,N
THA,2008-2013,FALSE,CONS,tot,3.4766295,2011,N,N
THA,2008-2012,FALSE,CONS,m50,4.4449711,2011,N,N
THA,2008-2012,FALSE,CONS,premium,.82828731,2017,N,N
THA,2008-2012,FALSE,CONS,tot,3.9540857,2017,N,N
THA,2008-2013,FALSE,CONS,m50,4.1521454,2011,N,N
THA,2008-2013,FALSE,CONS,m50,4.1521466,2017,N,N
THA,2008-2012,FALSE,CONS,tot,3.9540741,2011,N,N
THA,2008-2012,FALSE,CONS,premium,.82829404,2011,N,N
THA,2008-2013,FALSE,CONS,b40,4.890367,2011,N,N
THA,2008-2012,FALSE,CONS,b40,4.782373,2017,N,N
THA,2008-2012,FALSE,CONS,b40,4.7823682,2011,N,N
THA,2008-2013,FALSE,CONS,b40,4.8903705,2017,N,N
THA,2008-2012,FALSE,CONS,m50,4.4449655,2017,N,N
THA,2008-2013,FALSE,CONS,tot,3.4766219,2017,N,N
THA,2008-2013,FALSE,CONS,premium,1.4137375,2011,N,N
THA,2008-2013,FALSE,CONS,premium,1.4137486,2017,N,N
THA,2009-2013,FALSE,CONS,tot,3.4891443,2011,N,N
THA,2009-2013,FALSE,CONS,premium,1.3195906,2011,N,N
THA,2009-2013,FALSE,CONS,m50,3.8846931,2017,N,N
THA,2009-2013,FALSE,CONS,tot,3.4891137,2017,N,N
THA,2009-2013,FALSE,CONS,b40,4.8087349,2011,N,N
THA,2009-2013,FALSE,CONS,b40,4.808732,2017,N,N
THA,2009-2013,FALSE,CONS,premium,1.3196183,2017,N,N
THA,2009-2013,FALSE,CONS,m50,3.8846943,2011,N,N
THA,2010-2015,FALSE,CONS,m50,4.1328716,2011,N,N
THA,2010-2015,FALSE,CONS,premium,1.9887757,2011,N,N
THA,2010-2015,FALSE,CONS,b40,5.0284534,2011,N,N
THA,2010-2015,FALSE,CONS,tot,3.0396776,2011,N,N
THA,2010-2015,FALSE,CONS,premium,1.9887721,2017,N,N
THA,2010-2015,FALSE,CONS,m50,4.1328648,2017,N,N
THA,2010-2015,FALSE,CONS,tot,3.0396805,2017,N,N
THA,2010-2015,FALSE,CONS,b40,5.0284526,2017,N,N
THA,2014-2017,FALSE,CONS,tot,2.0849316,2017,N,N
THA,2014-2019,FALSE,CONS,b40,2.1506784,2011,N,N
THA,2014-2018,FALSE,CONS,b40,1.4456021,2011,N,N
THA,2014-2019,FALSE,CONS,b40,2.1506788,2017,N,N
THA,2014-2017,FALSE,CONS,b40,2.5053658,2017,N,N
THA,2014-2018,FALSE,CONS,premium,.29662526,2011,N,N
THA,2014-2018,FALSE,CONS,m50,1.4040176,2017,N,N
THA,2014-2018,FALSE,CONS,b40,1.4455995,2017,N,N
THA,2014-2017,FALSE,CONS,m50,2.4633832,2017,N,N
THA,2014-2017,FALSE,CONS,m50,2.4633887,2011,N,N
THA,2014-2018,FALSE,CONS,tot,1.1489768,2011,N,N
THA,2014-2019,FALSE,CONS,tot,.98279905,2011,N,N
THA,2014-2019,FALSE,CONS,m50,1.5358988,2011,N,N
THA,2014-2017,FALSE,CONS,tot,2.0849152,2011,N,N
THA,2014-2019,FALSE,CONS,premium,1.1678793,2011,N,N
THA,2014-2019,FALSE,CONS,premium,1.1678764,2017,N,N
THA,2014-2017,FALSE,CONS,premium,.42045164,2011,N,N
THA,2014-2019,FALSE,CONS,tot,.98280241,2017,N,N
THA,2014-2018,FALSE,CONS,tot,1.1489725,2017,N,N
THA,2014-2018,FALSE,CONS,premium,.29662694,2017,N,N
THA,2014-2018,FALSE,CONS,m50,1.404006,2011,N,N
THA,2014-2017,FALSE,CONS,b40,2.5053668,2011,N,N
THA,2014-2017,FALSE,CONS,premium,.42043419,2017,N,N
THA,2014-2019,FALSE,CONS,m50,1.535903,2017,N,N
THA,2015-2019,FALSE,CONS,m50,.40162583,2017,N,N
THA,2015-2019,FALSE,CONS,tot,.08119506,2017,N,N
THA,2015-2019,FALSE,CONS,tot,.08118617,2011,N,N
THA,2015-2019,FALSE,CONS,premium,.58353958,2017,N,N
THA,2015-2019,FALSE,CONS,b40,.66473556,2011,N,N
THA,2015-2019,FALSE,CONS,m50,.40161225,2011,N,N
THA,2015-2019,FALSE,CONS,premium,.58354939,2011,N,N
THA,2015-2019,FALSE,CONS,b40,.66473463,2017,N,N
THA,2016-2021,FALSE,CONS,b40,1.5170389,2017,N,N
THA,2016-2021,FALSE,CONS,premium,.75840563,2011,N,N
THA,2016-2021,FALSE,CONS,premium,.75841448,2017,N,N
THA,2016-2021,FALSE,CONS,tot,.7586244,2017,N,N
THA,2016-2021,FALSE,CONS,m50,1.1916351,2017,N,N
THA,2016-2021,FALSE,CONS,m50,1.1916211,2011,N,N
THA,2016-2021,FALSE,CONS,b40,1.5170376,2011,N,N
THA,2016-2021,FALSE,CONS,tot,.758632,2011,N,N
TJK,2004-2009,FALSE,CONS,tot,5.9879812,2017,N,N
TJK,2004-2009,FALSE,CONS,m50,6.8332424,2011,N,N
TJK,2004-2009,FALSE,CONS,tot,5.9879832,2011,N,N
TJK,2004-2009,FALSE,CONS,premium,1.3288612,2017,N,N
TJK,2004-2009,FALSE,CONS,m50,6.8332444,2017,N,N
TJK,2004-2009,FALSE,CONS,b40,7.3168424,2017,N,N
TJK,2004-2009,FALSE,CONS,premium,1.3288603,2011,N,N
TJK,2004-2009,FALSE,CONS,b40,7.3168435,2011,N,N
TJK,2009-2015,FALSE,CONS,b40,1.3198883,2017,N,N
TJK,2009-2015,FALSE,CONS,b40,1.3198857,2011,N,N
TJK,2009-2015,FALSE,CONS,premium,-1.3458369,2017,N,N
TJK,2009-2015,FALSE,CONS,premium,-1.3458362,2011,N,N
TJK,2009-2015,FALSE,CONS,tot,2.6657219,2011,N,N
TJK,2009-2015,FALSE,CONS,m50,2.096678,2017,N,N
TJK,2009-2015,FALSE,CONS,m50,2.0966775,2011,N,N
TJK,2009-2015,FALSE,CONS,tot,2.6657252,2017,N,N
TON,2009-2015,FALSE,CONS,b40,-1.8175132,2011,N,N
TON,2009-2015,FALSE,CONS,premium,1.8842368,2011,N,N
TON,2009-2015,FALSE,CONS,premium,1.8842364,2017,N,N
TON,2009-2015,FALSE,CONS,m50,-2.6426501,2011,N,N
TON,2009-2015,FALSE,CONS,tot,-3.70175,2011,N,N
TON,2009-2015,FALSE,CONS,m50,-2.6426502,2017,N,N
TON,2009-2015,FALSE,CONS,tot,-3.7017529,2017,N,N
TON,2009-2015,FALSE,CONS,b40,-1.8175165,2017,N,N
TUN,2005-2010,FALSE,CONS,premium,.80971181,2017,N,N
TUN,2005-2010,FALSE,CONS,m50,3.7782201,2017,N,N
TUN,2005-2010,FALSE,CONS,premium,.80970502,2011,N,N
TUN,2005-2010,FALSE,CONS,m50,3.7782183,2011,N,N
TUN,2005-2010,FALSE,CONS,b40,3.9237907,2011,N,N
TUN,2005-2010,FALSE,CONS,b40,3.9237928,2017,N,N
TUN,2005-2010,FALSE,CONS,tot,3.1140857,2011,N,N
TUN,2005-2010,FALSE,CONS,tot,3.114081,2017,N,N
TUN,2010-2015,FALSE,CONS,premium,1.9721177,2011,N,N
TUN,2010-2015,FALSE,CONS,tot,3.3843926,2017,N,N
TUN,2010-2015,FALSE,CONS,b40,5.3564992,2017,N,N
TUN,2010-2015,FALSE,CONS,tot,3.3843834,2011,N,N
TUN,2010-2015,FALSE,CONS,m50,3.9554734,2011,N,N
TUN,2010-2015,FALSE,CONS,premium,1.9721065,2017,N,N
TUN,2010-2015,FALSE,CONS,m50,3.9554759,2017,N,N
TUN,2010-2015,FALSE,CONS,b40,5.3565011,2011,N,N
TUR,2006-2011,FALSE,CONS,m50,4.4486318,2011,N,N
TUR,2006-2011,FALSE,CONS,m50,4.4486397,2017,N,N
TUR,2006-2011,FALSE,CONS,premium,.27764439,2017,N,N
TUR,2006-2011,FALSE,CONS,b40,5.4052734,2017,N,N
TUR,2006-2011,FALSE,CONS,tot,5.1276212,2011,N,N
TUR,2006-2011,FALSE,CONS,premium,.27765322,2011,N,N
TUR,2006-2011,FALSE,CONS,b40,5.4052744,2011,N,N
TUR,2006-2011,FALSE,CONS,tot,5.127629,2017,N,N
TUR,2007-2012,FALSE,CONS,m50,3.625509,2011,N,N
TUR,2007-2012,FALSE,CONS,premium,-.4817524,2011,N,N
TUR,2007-2012,FALSE,CONS,m50,3.6255109,2017,N,N
TUR,2007-2012,FALSE,CONS,tot,4.8105173,2011,N,N
TUR,2007-2012,FALSE,CONS,premium,-.48175772,2017,N,N
TUR,2007-2012,FALSE,CONS,b40,4.3287649,2011,N,N
TUR,2007-2012,FALSE,CONS,b40,4.328762,2017,N,N
TUR,2007-2012,FALSE,CONS,tot,4.8105197,2017,N,N
TUR,2008-2013,FALSE,CONS,tot,3.5360031,2017,N,N
TUR,2008-2013,FALSE,CONS,premium,-.35262108,2011,N,N
TUR,2008-2013,FALSE,CONS,tot,3.536006,2011,N,N
TUR,2008-2013,FALSE,CONS,m50,2.5541208,2017,N,N
TUR,2008-2013,FALSE,CONS,b40,3.1833846,2017,N,N
TUR,2008-2013,FALSE,CONS,b40,3.1833849,2011,N,N
TUR,2008-2013,FALSE,CONS,premium,-.35261851,2017,N,N
TUR,2008-2013,FALSE,CONS,m50,2.5541136,2011,N,N
TUR,2009-2014,FALSE,CONS,tot,4.660019,2017,N,N
TUR,2009-2014,FALSE,CONS,m50,3.2671237,2011,N,N
TUR,2009-2014,FALSE,CONS,b40,3.7883799,2011,N,N
TUR,2009-2014,FALSE,CONS,premium,-.87163377,2011,N,N
TUR,2009-2014,FALSE,CONS,premium,-.87163847,2017,N,N
TUR,2009-2014,FALSE,CONS,tot,4.6600137,2011,N,N
TUR,2009-2014,FALSE,CONS,b40,3.7883805,2017,N,N
TUR,2009-2014,FALSE,CONS,m50,3.2671136,2017,N,N
